Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Investment_Amount,Investment_Type,Transaction_Date,Age,Customer_Type,City,Region,Bank_Name,Branch_ID,Firm_Revenue,Expenses,Profit_Margin,Year,Month
301053,205560,Current,80398,3455,38878,Mutual Fund,30-08-2022,29,Employee,Mumbai,West,HDFC Bank,1606,564083,485975,25.72,2022,2022-08
301054,200402,Business,27464,1975,8505,Mutual Fund,25-11-2022,42,Business,Pune,North,HDFC Bank,1726,989866,237579,-15.85,2022,2022-11
301055,208164,Savings,31718,1971,9198,Mutual Fund,15-08-2023,28,Individual,Mumbai,North,HDFC Bank,1393,744621,473731,30.71,2023,2023-08
301056,207979,Savings,13667,4361.002139,23437,Mutual Fund,20-12-2023,,Individual,Mumbai,West,HDFC Bank,1493,397046,366876,25.17,2023,2023-12
301057,208427,Savings,66122,627,14831,Recurring Deposit,02-03-2025,42,,Pune,West,HDFC Bank,1085,301941,71479,81.71,2025,2025-03
301058,200605,Savings,99470,226,1870,Fixed Deposit,28-04-2024,,Individual,Nagpur,West,HDFC Bank,1293,995836,225541,39.81,2024,2024-04
301059,208414,Current,11601,4092,35547,Mutual Fund,11-06-2023,,Business,Pune,South,HDFC Bank,1894,585030,434577,-21.02,2023,2023-06
301060,207979,Savings,55088,3720,1892,Fixed Deposit,13-01-2025,,Individual,Mumbai,West,HDFC Bank,1493,397046,366876,25.17,2025,2025-01
301061,204010,Current,20909,2304,4188,Recurring Deposit,03-12-2023,38,Business,Solapur,East,HDFC Bank,1801,662262,231880,49.53,2023,2023-12
301062,200622,Business,88656,264,49937,Fixed Deposit,22-07-2024,56,Individual,Kolhapur,West,HDFC Bank,1343,454238,329039,44.85,2024,2024-07
301063,201833,Current,3806,2466,17537,Fixed Deposit,17-05-2022,29,,Pune,West,HDFC Bank,1262,292544,101636,-26.46,2022,2022-05
301064,209444,Savings,5552,2654,21741,Fixed Deposit,25-02-2024,68,Employee,Nashik,North,HDFC Bank,1656,125155,486333,-2.1,2024,2024-02
301065,208430,Savings,83778,3797,21305,Recurring Deposit,04-08-2022,38,Individual,Nashik,North,HDFC Bank,1429,828037,107503,9.6,2022,2022-08
301066,205845,Business,65809,2852,23329,Mutual Fund,22-07-2023,34,Business,Nashik,South,HDFC Bank,1945,319001,446823,14.03,2023,2023-07
301067,205708,Current,92800,785,13645,Recurring Deposit,17-04-2023,64,Business,Nagpur,West,HDFC Bank,1351,358346,234458,-34.75,2023,2023-04
301068,206701,Savings,58761,2869,33777,Recurring Deposit,05-08-2023,58,Business,Kolhapur,West,HDFC Bank,1579,672162,272750,87.79,2023,2023-08
301069,206899,Current,36592,2872,41264,Recurring Deposit,17-09-2022,59,Employee,Kolhapur,South,HDFC Bank,1320,534803,41265,-34.71,2022,2022-09
301070,209765,Savings,82570,1185,37107,Fixed Deposit,08-12-2023,36,Business,Pune,North,HDFC Bank,1550,455408,434758,-33.57,2023,2023-12
301071,202432,Business,30466,2070,45060,Recurring Deposit,28-05-2024,26,Business,Kolhapur,West,HDFC Bank,1964,332636,325277,57.23,2024,2024-05
301072,205038,Current,46996,3728,33148,Recurring Deposit,22-03-2022,29,Individual,Kolhapur,North,HDFC Bank,1709,667026,184224,-37.21,2022,2022-03
301073,206506,Savings,86228,1324,7164,Fixed Deposit,05-01-2025,43,,Nashik,West,HDFC Bank,1811,945052,273665,-36.43,2025,2025-01
301074,209356,Business,89050,3884,27458,Fixed Deposit,10-07-2024,78,Business,Solapur,West,HDFC Bank,1207,402838,129623,81.26,2024,2024-07
301075,209168,Savings,10642,1739,8465,Fixed Deposit,07-03-2024,,Business,Pune,East,HDFC Bank,1156,138702,407721,50.56,2024,2024-03
301076,209151,Savings,25636,1936,2867,Recurring Deposit,22-12-2023,26,Individual,Mumbai,West,HDFC Bank,1329,64441,491589,96.79,2023,2023-12
301077,205571,Business,39596,3658,27365,Fixed Deposit,13-06-2022,57,Employee,Mumbai,South,HDFC Bank,1665,115419,175261,-25.29,2022,2022-06
301078,202334,Current,5187,797,21721,Mutual Fund,06-01-2023,28,Employee,Mumbai,East,HDFC Bank,1851,319927,487652,18.28,2023,2023-01
301079,203424,Current,92009,3266,46657,Mutual Fund,03-06-2024,79,Business,Mumbai,South,HDFC Bank,1595,239159,433444,-2.95,2024,2024-06
301080,206029,Business,34737,3877,30554,Fixed Deposit,04-10-2023,36,Business,Nashik,North,HDFC Bank,1414,179730,33160,-13.16,2023,2023-10
301081,200886,Business,69114,1366,8771,Recurring Deposit,12-11-2024,78,Employee,Pune,West,HDFC Bank,1921,690402,404911,-1.43,2024,2024-11
301082,208885,Business,56103,4440,33364,Recurring Deposit,03-05-2024,48,Individual,Kolhapur,East,HDFC Bank,1978,462140,254213,-10.44,2024,2024-05
301083,208372,Business,57121,324,23168,Mutual Fund,16-11-2024,74,Employee,Mumbai,East,HDFC Bank,1196,219987,364854,74.2,2024,2024-11
301084,209380,Current,10211,3866,1678,Recurring Deposit,05-02-2024,24,Business,Solapur,East,HDFC Bank,1667,895164,109368,98.15,2024,2024-02
301085,203167,Business,31651,2260,15906,Mutual Fund,09-06-2022,34,Individual,Solapur,South,HDFC Bank,1428,69590,445766,71.38,2022,2022-06
301086,201512,Business,2653,2838,36278,Fixed Deposit,31-01-2023,37,Individual,Mumbai,South,HDFC Bank,1414,179730,33160,-13.16,2023,2023-01
301087,207921,Current,98647,299,14466,Mutual Fund,09-05-2023,49,,Kolhapur,North,HDFC Bank,1520,721288,411579,89.01,2023,2023-05
301088,204393,Savings,67796,1938,34762,Recurring Deposit,21-07-2024,46,Employee,Kolhapur,South,HDFC Bank,1015,494847,394802,73.24,2024,2024-07
301089,206838,Savings,4362,1419,32364,Mutual Fund,10-10-2022,25,Individual,Mumbai,South,HDFC Bank,1638,870116,132502,83.12,2022,2022-10
301090,201189,Current,6480,2790,16491,Recurring Deposit,11-06-2023,43,Individual,Nashik,North,HDFC Bank,1779,67928,40004,-25.55,2023,2023-06
301091,203976,Current,98417,1217,23195,Mutual Fund,30-01-2024,,Employee,Mumbai,West,HDFC Bank,1264,426041,483658,64.82,2024,2024-01
301092,205004,Current,93783,2350,49468,Fixed Deposit,09-03-2025,27,Employee,Mumbai,West,HDFC Bank,1929,181836,172637,91.65,2025,2025-03
301093,205461,Current,93401,1939,17723,Mutual Fund,11-04-2024,46,Individual,Nashik,East,HDFC Bank,1796,462211,497282,0.22,2024,2024-04
301094,204078,Business,87307,221,28909,Fixed Deposit,25-09-2022,77,Individual,Mumbai,North,HDFC Bank,1653,147907,80983,17.93,2022,2022-09
301095,205363,Business,60828,2768,45316,Fixed Deposit,04-05-2022,44,Business,Pune,West,HDFC Bank,1410,674319,447914,19.85,2022,2022-05
301096,206109,Current,33631,3419,43678,Fixed Deposit,23-11-2024,19,Business,Kolhapur,North,HDFC Bank,1846,278628,479866,61.55,2024,2024-11
301097,201234,Savings,91871,4599,11855,Recurring Deposit,21-10-2024,56,Business,Solapur,East,HDFC Bank,1625,199997,300949,-3.51,2024,2024-10
301098,209844,Savings,7671,1942,19979,Fixed Deposit,27-03-2023,76,Individual,Nashik,North,HDFC Bank,1843,446900,74601,-46.93,2023,2023-03
301099,200009,Current,12038,1589,39288,Recurring Deposit,22-11-2022,75,Individual,Mumbai,South,HDFC Bank,1723,869200,146410,77.34,2022,2022-11
301100,205048,Current,23716,3397,35160,Fixed Deposit,16-07-2023,49,Individual,,East,HDFC Bank,1462,526771,194721,9.21,2023,2023-07
301101,203571,Savings,49041,1835,25612,Mutual Fund,23-07-2024,26,Employee,Nagpur,North,HDFC Bank,1971,498758,329749,31,2024,2024-07
301102,207286,Savings,78312,2317,41024,Mutual Fund,11-04-2022,55,Employee,Solapur,North,HDFC Bank,1556,565205,94738,90.52,2022,2022-04
301103,203702,Business,56977,4829,25299,Fixed Deposit,25-07-2024,37,Individual,Kolhapur,South,HDFC Bank,1593,493724,466772,-45.56,2024,2024-07
301104,206100,Savings,20632,4147,17354,Mutual Fund,14-12-2023,45,Employee,Nagpur,South,HDFC Bank,1796,462211,497282,0.22,2023,2023-12
301105,207765,Savings,81090,3398,45025,Mutual Fund,12-08-2022,30,Employee,Mumbai,South,HDFC Bank,1179,519356,139025,41.98,2022,2022-08
301106,200777,Savings,93818,223,46503,Recurring Deposit,05-03-2023,30,,Pune,South,HDFC Bank,1478,207621,498299,62.8,2023,2023-03
301107,205508,Savings,24247,4415,13472,Recurring Deposit,13-09-2022,37,Employee,Mumbai,South,HDFC Bank,1827,164034,113263,73.8,2022,2022-09
301108,204475,Business,12064,4898,27360,Mutual Fund,06-03-2024,38,Employee,Solapur,South,HDFC Bank,1255,851690,146308,35.92,2024,2024-03
301109,202379,Business,81519,3661,43870,Fixed Deposit,19-09-2022,20,Employee,,South,HDFC Bank,1766,636985,166850,2.12,2022,2022-09
301110,209117,Business,3237,3048,6130,Fixed Deposit,21-12-2024,37,Business,Kolhapur,North,HDFC Bank,1257,393190,88843,46.44,2024,2024-12
301111,203640,Savings,6967,230,5453,Recurring Deposit,15-11-2022,39,Business,Pune,West,HDFC Bank,1162,505660,216164,39.35,2022,2022-11
301112,208356,Business,35251,3194,4216,Mutual Fund,03-05-2024,40,Individual,Kolhapur,West,HDFC Bank,1793,990918,26574,25.71,2024,2024-05
301113,202897,Current,22512,3611,40902,Recurring Deposit,17-06-2023,63,Employee,Pune,South,HDFC Bank,1203,772682,286464,45.89,2023,2023-06
301114,203267,Business,40791,2409,6074,Fixed Deposit,19-05-2024,,Employee,Pune,North,HDFC Bank,1139,245288,162674,94.18,2024,2024-05
301115,206106,Savings,63214,3497,26244,Recurring Deposit,20-03-2025,73,Employee,Pune,West,HDFC Bank,1074,997286,218745,99.93,2025,2025-03
301116,204334,Savings,14991,1803,10292,Mutual Fund,19-05-2023,39,Employee,Pune,East,HDFC Bank,1116,798102,315359,-3.33,2023,2023-05
301117,204089,Current,59355,1158,35964,Fixed Deposit,26-12-2023,67,Employee,Solapur,West,HDFC Bank,1763,,32371,-20.86,2023,2023-12
301118,202117,Business,96716,4592,26956,Mutual Fund,08-04-2024,60,Individual,Kolhapur,West,HDFC Bank,1216,841077,422714,-14.76,2024,2024-04
301119,209990,Current,14500,4145,13100,Fixed Deposit,23-03-2024,49,Individual,Solapur,North,HDFC Bank,1672,319608,325876,7.2,2024,2024-03
301120,204114,Savings,66832,3494,21018,Mutual Fund,03-04-2023,63,Business,Kolhapur,East,HDFC Bank,1426,313492,260416,35.04,2023,2023-04
301121,202285,Business,82558,2727,39542,Mutual Fund,28-02-2024,58,,Nashik,West,HDFC Bank,1193,350370,360843,-37.32,2024,2024-02
301122,205006,Business,87995,966,30699,Recurring Deposit,24-07-2024,25,,Pune,West,HDFC Bank,1213,580234,492210,79.6,2024,2024-07
301123,203444,Business,2775,2066,18406,Fixed Deposit,31-10-2022,,Individual,Nashik,West,HDFC Bank,1316,203817,395196,17.57,2022,2022-10
301124,207583,Current,82930,782,36266,Mutual Fund,06-11-2023,22,Employee,Nashik,North,HDFC Bank,1261,692354,439749,32.64,2023,2023-11
301125,202117,Savings,57320,2661,7812,Fixed Deposit,11-01-2023,60,Individual,Kolhapur,West,HDFC Bank,1216,841077,422714,-14.76,2023,2023-01
301126,200197,Business,61592,1168,39666,Recurring Deposit,07-10-2024,78,,Nashik,West,HDFC Bank,1986,583246,39541,68.95,2024,2024-10
301127,203333,Current,63788,1185,47514,Mutual Fund,18-05-2024,67,Business,Pune,West,HDFC Bank,1599,184962,330584,-17.66,2024,2024-05
301128,200193,Current,20597,1033,48779,Fixed Deposit,19-10-2022,49,Business,Nashik,East,HDFC Bank,1790,519437,36023,69.69,2022,2022-10
301129,207640,Business,11758,3730,30658,Recurring Deposit,07-07-2022,52,Employee,Nashik,South,HDFC Bank,1666,224121,290530,-17.51,2022,2022-07
301130,200131,Current,71778,2847,36957,Mutual Fund,24-05-2023,18,Individual,Solapur,East,HDFC Bank,1543,335267,266335,-0.54,2023,2023-05
301131,206518,Savings,29183,1874,38990,Fixed Deposit,25-12-2023,55,Individual,Nashik,South,HDFC Bank,1670,228145,166526,43.43,2023,2023-12
301132,209285,Business,97998,1199,13770,Recurring Deposit,30-08-2023,65,Individual,Pune,East,HDFC Bank,1481,446161,431049,80.08,2023,2023-08
301133,200766,Current,10091,1096,18464,Recurring Deposit,17-05-2024,42,Individual,Nagpur,West,HDFC Bank,1709,667026,184224,-37.21,2024,2024-05
301134,209660,Current,88278,3916,25964,Mutual Fund,10-05-2023,19,Individual,Pune,West,HDFC Bank,1704,665137,183947,32.52,2023,2023-05
301135,202418,Business,89218,1750.32496,25335,Mutual Fund,24-03-2022,75,Individual,Solapur,West,HDFC Bank,1388,160800,438950,74.55,2022,2022-03
301136,205559,Current,12197,1349,36668,Mutual Fund,03-06-2023,52,Employee,Nashik,East,HDFC Bank,1421,647760,233210,-6.9,2023,2023-06
301137,205988,Savings,13725,3395,13061,Fixed Deposit,27-06-2023,18,Individual,Nashik,East,HDFC Bank,1046,977665,254418,58.29,2023,2023-06
301138,208421,Current,41407,1982,22745,Recurring Deposit,17-09-2024,41,Business,Kolhapur,North,HDFC Bank,1770,779467,221575,39.98,2024,2024-09
301139,207309,Savings,92592,4555,39308,Recurring Deposit,06-09-2024,44,Individual,Nashik,West,HDFC Bank,1975,172292,278198,91.79,2024,2024-09
301140,207790,Business,8616,3151,3050,Mutual Fund,09-01-2025,67,Individual,Mumbai,North,HDFC Bank,1398,86814,87041,-33.07,2025,2025-01
301141,205557,Business,43721,1677,23201,Recurring Deposit,19-04-2024,68,Business,Solapur,South,HDFC Bank,1612,398559,396994,97.59,2024,2024-04
301142,205585,Current,7759,3926,43088,Mutual Fund,06-11-2022,58,Individual,Nagpur,East,HDFC Bank,1303,213633,285632,51.95,2022,2022-11
301143,207097,Savings,96070,1167,20015,Mutual Fund,12-02-2024,71,Business,Nagpur,South,HDFC Bank,1282,426304,290311,-38.11,2024,2024-02
301144,208043,Current,75342,4135,27260,Recurring Deposit,04-07-2024,36,Employee,Nagpur,West,HDFC Bank,1331,293484,476524,83.96,2024,2024-07
301145,207113,Savings,80702,2588,36257,Recurring Deposit,11-04-2024,74,Individual,Nagpur,West,HDFC Bank,1821,766463,340659,-22.65,2024,2024-04
301146,204660,Business,24490,4231,41615,Fixed Deposit,08-09-2023,55,Employee,Mumbai,North,HDFC Bank,1797,912063,493322,29.93,2023,2023-09
301147,209810,Business,92321,4830,36303,Mutual Fund,19-08-2023,24,Individual,Nashik,South,HDFC Bank,1403,567940,228473,98.88,2023,2023-08
301148,205803,Business,5783,1819,45144,Recurring Deposit,25-07-2024,29,Business,Pune,South,HDFC Bank,1435,134459,440240,-9.27,2024,2024-07
301149,209005,Business,21377,4567,23128,Mutual Fund,12-07-2024,,Individual,,East,HDFC Bank,1756,763013,60693,51.38,2024,2024-07
301150,207546,Savings,76679,2662,27787,Recurring Deposit,27-10-2023,47,Individual,Kolhapur,North,HDFC Bank,1682,394048,236916,77.54,2023,2023-10
301151,204546,Savings,63816,2517,34823,Mutual Fund,26-02-2024,58,Individual,Solapur,South,HDFC Bank,1550,455408,434758,-33.57,2024,2024-02
301152,200486,Current,40428,3611,39213,Mutual Fund,02-08-2023,20,,Nagpur,West,HDFC Bank,1292,,373494,-7.89,2023,2023-08
301153,209882,Current,67057,4132,49018,Mutual Fund,08-01-2023,54,Business,,North,HDFC Bank,1731,434663,57379,71.09,2023,2023-01
301154,209459,Current,57904,3978,24902,Mutual Fund,08-03-2025,76,,Pune,North,HDFC Bank,1101,866744,147716,-26.19,2025,2025-03
301155,208169,Current,37383,3070,42411,Mutual Fund,26-03-2023,23,Employee,Nagpur,West,HDFC Bank,1988,159923,50269,-44.25,2023,2023-03
301156,208870,Current,80804,719,6962,Fixed Deposit,25-08-2024,71,Employee,Mumbai,East,HDFC Bank,1977,938024,185992,36.13,2024,2024-08
301157,202261,Current,68156,2214,13229,Recurring Deposit,05-11-2023,46,Individual,Kolhapur,North,HDFC Bank,1088,246436,57113,5.95,2023,2023-11
301158,209299,Business,29585,2753,14451,Recurring Deposit,18-03-2023,,Individual,Nashik,North,HDFC Bank,1193,350370,360843,-37.32,2023,2023-03
301159,206170,Savings,88921,1444,19468,Fixed Deposit,19-12-2023,18,Employee,Solapur,East,HDFC Bank,1232,192880,448885,8.09,2023,2023-12
301160,206963,Current,67040,4882.432067,3078,Fixed Deposit,27-05-2022,48,Business,Nagpur,South,HDFC Bank,1691,75224,300760,-22.01,2022,2022-05
301161,204164,Savings,41217,3686,26219,Fixed Deposit,28-07-2023,38,Individual,Pune,North,HDFC Bank,1286,597960,286715,76.06,2023,2023-07
301162,202241,Business,74622,1506,35446,Fixed Deposit,24-03-2024,60,Business,,North,HDFC Bank,1746,166906,67856,79.79,2024,2024-03
301163,200556,Savings,20848,2889,15565,Mutual Fund,20-03-2025,69,Individual,Solapur,North,HDFC Bank,1901,592520,388369,47.25,2025,2025-03
301164,201655,Business,49580,2543.061427,25236,Fixed Deposit,03-11-2023,57,Employee,Mumbai,North,HDFC Bank,1256,696063,496671,4.59,2023,2023-11
301165,200966,Savings,7198,1111,31859,Fixed Deposit,10-11-2023,50,Employee,Nagpur,East,HDFC Bank,1797,912063,493322,29.93,2023,2023-11
301166,208483,Business,90067,4037,21041,Fixed Deposit,15-01-2025,37,Employee,Mumbai,South,HDFC Bank,1544,995324,430464,94.62,2025,2025-01
301167,205831,Business,24607,2135,35053,Fixed Deposit,27-12-2024,35,Individual,Nashik,South,HDFC Bank,1044,878898,192703,-40.35,2024,2024-12
301168,209367,Business,26526,1518,12413,Mutual Fund,12-11-2022,64,Business,Kolhapur,South,HDFC Bank,1549,106960,371902,-34.11,2022,2022-11
301169,200675,Business,52954,950,43813,Fixed Deposit,28-04-2024,62,Individual,Nashik,East,HDFC Bank,1351,358346,234458,-34.75,2024,2024-04
301170,203283,Current,76501,1854,26566,Recurring Deposit,17-05-2022,63,Business,,West,HDFC Bank,1802,998840,115938,21.08,2022,2022-05
301171,206035,Current,59154,164,33711,Recurring Deposit,03-10-2022,58,Employee,Pune,East,HDFC Bank,1714,759223,44148,44.57,2022,2022-10
301172,200180,Business,27442,438,24270,Mutual Fund,09-05-2024,43,Individual,Nashik,West,HDFC Bank,1018,938738,218097,40.11,2024,2024-05
301173,200360,Savings,74783,3501,22949,Mutual Fund,22-09-2024,65,Individual,Kolhapur,East,HDFC Bank,1098,570985,423464,19.57,2024,2024-09
301174,202471,Savings,13451,4175,46987,Recurring Deposit,18-08-2023,29,Business,Kolhapur,North,HDFC Bank,1810,825624,21649,47.26,2023,2023-08
301175,208801,Current,25465,1283,12138,Mutual Fund,23-08-2022,48,Individual,Nashik,East,HDFC Bank,1218,519640,112598,32.53,2022,2022-08
301176,206321,Savings,21254,4122,32362,Recurring Deposit,02-02-2024,20,Business,Solapur,West,HDFC Bank,1850,535416,142105,-2.33,2024,2024-02
301177,208521,Business,3536,4691,38682,Mutual Fund,22-08-2022,42,Employee,Nashik,East,HDFC Bank,1464,104399,118487,-21.71,2022,2022-08
301178,207106,Business,89675,3784,2289,Mutual Fund,15-06-2024,49,Individual,Nagpur,East,HDFC Bank,1639,547554,340132,30.69,2024,2024-06
301179,209441,Savings,91098,2725,4629,Fixed Deposit,28-02-2024,34,,Pune,East,HDFC Bank,1486,999975,471140,-42.72,2024,2024-02
301180,204258,Current,99450,2568,29779,Recurring Deposit,13-04-2022,55,Business,Solapur,West,HDFC Bank,1778,844105,247723,75.97,2022,2022-04
301181,201855,Current,96637,3953,11911,Mutual Fund,30-10-2022,68,Individual,Nashik,West,HDFC Bank,1662,907659,46485,65.18,2022,2022-10
301182,209004,Savings,60457,3611,3667,Recurring Deposit,17-12-2023,25,Business,Nashik,South,HDFC Bank,1447,690515,183554,61.45,2023,2023-12
301183,200492,Current,44146,1952,15531,Mutual Fund,01-01-2025,75,Business,Pune,West,HDFC Bank,1027,405516,184621,-25.05,2025,2025-01
301184,201829,Savings,5290,4577,45253,Recurring Deposit,15-11-2022,23,Individual,Pune,North,HDFC Bank,1292,,373494,-7.89,2022,2022-11
301185,207021,Savings,52488,3041,28497,Fixed Deposit,15-07-2022,62,Individual,Solapur,West,HDFC Bank,1821,766463,340659,-22.65,2022,2022-07
301186,200470,Current,17841,4505,37350,Fixed Deposit,19-03-2024,54,Employee,Pune,West,HDFC Bank,1726,989866,237579,-15.85,2024,2024-03
301187,201380,Savings,65308,4464,7588,Fixed Deposit,06-05-2023,22,Business,Solapur,North,HDFC Bank,1584,213926,348782,77.24,2023,2023-05
301188,204855,Current,30100,1148,24531,Recurring Deposit,28-08-2023,62,Business,Pune,West,HDFC Bank,1002,985006,71777,55.31,2023,2023-08
301189,202632,Business,74922,1467,27832,Recurring Deposit,13-11-2024,75,Individual,,North,HDFC Bank,1605,478131,453559,-1.56,2024,2024-11
301190,203330,Business,31330,2131,31527,Mutual Fund,01-03-2025,19,,Nashik,West,HDFC Bank,1689,853712,368049,37.12,2025,2025-03
301191,206878,Current,33504,3271,15838,Fixed Deposit,28-11-2023,79,Individual,Nagpur,East,HDFC Bank,1311,634331,469000,61.69,2023,2023-11
301192,203293,Savings,29068,2554,30631,Recurring Deposit,24-12-2024,51,Individual,Mumbai,North,HDFC Bank,1475,542033,317064,55.4,2024,2024-12
301193,201039,Business,35865,2707,46787,Recurring Deposit,23-07-2022,68,Employee,Solapur,North,HDFC Bank,1372,373464,189481,68.92,2022,2022-07
301194,203868,Savings,8437,1799,44849,Fixed Deposit,13-08-2023,77,Individual,Kolhapur,North,HDFC Bank,1275,441168,269966,16.04,2023,2023-08
301195,202765,Business,46875,4585,12870,Recurring Deposit,31-01-2025,42,Employee,Nagpur,South,HDFC Bank,1358,450058,159401,78.45,2025,2025-01
301196,200611,Current,6723,1008.390635,36065,Mutual Fund,26-06-2024,49,Employee,Solapur,North,HDFC Bank,1506,63927,254606,88.99,2024,2024-06
301197,209990,Savings,98821,3245,11643,Fixed Deposit,01-11-2023,49,Individual,Solapur,North,HDFC Bank,1672,319608,325876,7.2,2023,2023-11
301198,207102,Current,95328,190,45380,Fixed Deposit,25-07-2023,28,Business,,North,HDFC Bank,1665,115419,175261,-25.29,2023,2023-07
